iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate
CHN,Asia,China,2020-04-30,82874.0,12.0,10.0,4633.0,0.0,0.143,57.383,0.008,0.007,3.208,0.0,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05590414363974226
CHN,Asia,China,2020-05-01,82875.0,1.0,8.0,4633.0,0.0,0.143,57.384,0.001,0.006,3.208,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05590346907993967
CHN,Asia,China,2020-05-02,82875.0,0.0,6.857,4633.0,0.0,0.143,57.384,0.0,0.005,3.208,0.0,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05590346907993967
CHN,Asia,China,2020-05-03,82880.0,5.0,7.143,4633.0,0.0,0.0,57.388,0.003,0.005,3.208,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055900096525096525
CHN,Asia,China,2020-05-04,82881.0,1.0,6.429,4633.0,0.0,0.0,57.388,0.001,0.004,3.208,0.0,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055899422062957733
CHN,Asia,China,2020-05-05,82883.0,2.0,3.571,4633.0,0.0,0.0,57.39,0.001,0.002,3.208,0.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05589807318750528
CHN,Asia,China,2020-05-06,82885.0,2.0,3.286,4633.0,0.0,0.0,57.391,0.001,0.002,3.208,0.0,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055896724377149064
CHN,Asia,China,2020-05-07,82886.0,1.0,1.714,4633.0,0.0,0.0,57.392,0.001,0.001,3.208,0.0,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05589604999638057
CHN,Asia,China,2020-05-08,82887.0,1.0,1.714,4633.0,0.0,0.0,57.392,0.001,0.001,3.208,0.0,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055895375631884375
CHN,Asia,China,2020-05-09,82901.0,14.0,3.714,4633.0,0.0,0.0,57.402,0.01,0.003,3.208,0.0,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055885936237198584
CHN,Asia,China,2020-05-10,82918.0,17.0,5.429,4633.0,0.0,0.0,57.414,0.012,0.004,3.208,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05587447840034733
CHN,Asia,China,2020-05-11,82919.0,1.0,5.429,4633.0,0.0,0.0,57.415,0.001,0.004,3.208,0.0,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055873804556253695
CHN,Asia,China,2020-05-12,82926.0,7.0,6.143,4633.0,0.0,0.0,57.419,0.005,0.004,3.208,0.0,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05586908810264573
CHN,Asia,China,2020-05-13,82929.0,3.0,6.286,4633.0,0.0,0.0,57.421,0.002,0.004,3.208,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05586706700912829
CHN,Asia,China,2020-05-14,82933.0,4.0,6.714,4633.0,0.0,0.0,57.424,0.003,0.005,3.208,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05586437244522687
CHN,Asia,China,2020-05-15,82941.0,8.0,7.714,4633.0,0.0,0.0,57.43,0.006,0.005,3.208,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055858984097129284
CHN,Asia,China,2020-05-16,82947.0,6.0,6.571,4634.0,1.0,0.143,57.434,0.004,0.005,3.209,0.001,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055866999409261334
CHN,Asia,China,2020-05-17,82954.0,7.0,5.143,4634.0,0.0,0.143,57.439,0.005,0.004,3.209,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05586228512187477
CHN,Asia,China,2020-05-18,82963.0,9.0,6.286,4634.0,0.0,0.143,57.445,0.006,0.004,3.209,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055856225064185236
CHN,Asia,China,2020-05-19,82963.0,0.0,5.286,4634.0,0.0,0.143,57.445,0.0,0.004,3.209,0.0,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055856225064185236
CHN,Asia,China,2020-05-20,82963.0,0.0,4.857,4634.0,0.0,0.143,57.445,0.0,0.003,3.209,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055856225064185236
CHN,Asia,China,2020-05-21,82963.0,0.0,4.286,4634.0,0.0,0.143,57.445,0.0,0.003,3.209,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055856225064185236
CHN,Asia,China,2020-05-22,82971.0,8.0,4.286,4634.0,0.0,0.143,57.451,0.006,0.003,3.209,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05585083944992829
CHN,Asia,China,2020-05-23,82974.0,3.0,3.857,4634.0,0.0,0.0,57.453,0.002,0.003,3.209,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055848820112324345
CHN,Asia,China,2020-05-24,82985.0,11.0,4.429,4634.0,0.0,0.0,57.46,0.008,0.003,3.209,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05584141712357655
CHN,Asia,China,2020-05-25,82992.0,7.0,4.143,4634.0,0.0,0.0,57.465,0.005,0.003,3.209,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055836707152496626
CHN,Asia,China,2020-05-26,82993.0,1.0,4.286,4634.0,0.0,0.0,57.466,0.001,0.003,3.209,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05583603436434398
CHN,Asia,China,2020-05-27,82995.0,2.0,4.571,4634.0,0.0,0.0,57.467,0.001,0.003,3.209,0.0,0.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05583468883667691
CHN,Asia,China,2020-05-28,82995.0,0.0,4.571,4634.0,0.0,0.0,57.467,0.0,0.003,3.209,0.0,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05583468883667691
CHN,Asia,China,2020-05-29,82999.0,4.0,4.0,4634.0,0.0,0.0,57.47,0.003,0.003,3.209,0.0,0.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055831997975879226
CHN,Asia,China,2020-05-30,83001.0,2.0,3.857,4634.0,0.0,0.0,57.471,0.001,0.003,3.209,0.0,0.0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055830652642739245
CHN,Asia,China,2020-05-31,83017.0,16.0,4.571,4634.0,0.0,0.0,57.482,0.011,0.003,3.209,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055819892311213364
CHN,Asia,China,2020-06-01,83022.0,5.0,4.286,4634.0,0.0,0.0,57.486,0.003,0.003,3.209,0.0,0.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05581653055816531
CHN,Asia,China,2020-06-02,83023.0,1.0,4.286,4634.0,0.0,0.0,57.487,0.001,0.003,3.209,0.0,0.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055815858256145885
CHN,Asia,China,2020-06-03,83022.0,,,4634.0,0.0,0.0,57.486,,,3.209,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05581653055816531
CHN,Asia,China,2020-06-04,83027.0,5.0,,4634.0,0.0,0.0,57.489,0.003,,3.209,0.0,0.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05581316921001602
CHN,Asia,China,2020-06-05,83030.0,3.0,,4634.0,0.0,0.0,57.491,0.002,,3.209,0.0,0.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05581115259544743
CHN,Asia,China,2020-06-06,83036.0,6.0,,4634.0,0.0,0.0,57.496,0.004,,3.209,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05580711980345874
CHN,Asia,China,2020-06-07,83040.0,4.0,,4634.0,0.0,0.0,57.498,0.003,,3.209,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055804431599229286
CHN,Asia,China,2020-06-08,83043.0,3.0,,4634.0,0.0,0.0,57.5,0.002,,3.209,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055802415616006164
CHN,Asia,China,2020-06-09,83046.0,3.0,,4634.0,0.0,0.0,57.502,0.002,,3.209,0.0,0.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055800399778436045
CHN,Asia,China,2020-06-10,83057.0,11.0,5.0,4634.0,0.0,0.0,57.51,0.008,0.003,3.209,0.0,0.0,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05579300961989959
CHN,Asia,China,2020-06-11,83064.0,7.0,5.286,4634.0,0.0,0.0,57.515,0.005,0.004,3.209,0.0,0.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05578830781084465
CHN,Asia,China,2020-06-12,83075.0,11.0,6.429,4634.0,0.0,0.0,57.523,0.008,0.004,3.209,0.0,0.0,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05578092085464941
CHN,Asia,China,2020-06-13,83132.0,57.0,13.714,4634.0,0.0,0.0,57.562,0.039,0.009,3.209,0.0,0.0,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05574267430111148
CHN,Asia,China,2020-06-14,83181.0,49.0,20.143,4634.0,0.0,0.0,57.596,0.034,0.014,3.209,0.0,0.0,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05570983758310191
CHN,Asia,China,2020-06-15,83221.0,40.0,25.429,4634.0,0.0,0.0,57.624,0.028,0.018,3.209,0.0,0.0,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05568306076591245
CHN,Asia,China,2020-06-16,83265.0,44.0,31.286,4634.0,0.0,0.0,57.654,0.03,0.022,3.209,0.0,0.0,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055653635981504836
CHN,Asia,China,2020-06-17,83293.0,28.0,33.714,4634.0,0.0,0.0,57.674,0.019,0.023,3.209,0.0,0.0,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05563492730481553
CHN,Asia,China,2020-06-18,83325.0,32.0,37.286,4634.0,0.0,0.0,57.696,0.022,0.026,3.209,0.0,0.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05561356135613561
CHN,Asia,China,2020-06-19,83325.0,0.0,35.714,4634.0,0.0,0.0,57.696,0.0,0.025,3.209,0.0,0.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05561356135613561
CHN,Asia,China,2020-06-20,83380.0,55.0,35.429,4634.0,0.0,0.0,57.734,0.038,0.025,3.209,0.0,0.0,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05557687694890861
CHN,Asia,China,2020-06-21,83396.0,16.0,30.714,4634.0,0.0,0.0,57.745,0.011,0.021,3.209,0.0,0.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055566214206916396
CHN,Asia,China,2020-06-22,83418.0,22.0,28.143,4634.0,0.0,0.0,57.76,0.015,0.019,3.209,0.0,0.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05555155961543072
CHN,Asia,China,2020-06-23,83431.0,13.0,23.714,4634.0,0.0,0.0,57.769,0.009,0.016,3.209,0.0,0.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05554290371684386
CHN,Asia,China,2020-06-24,83449.0,18.0,22.286,4634.0,0.0,0.0,57.782,0.012,0.015,3.209,0.0,0.0,1.04,,,,,,,,,,90000000.0,62.318,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05553092307876667
CHN,Asia,China,2020-06-25,83462.0,13.0,19.571,4634.0,0.0,0.0,57.791,0.009,0.014,3.209,0.0,0.0,0.97,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05552227360954686
CHN,Asia,China,2020-06-26,83483.0,21.0,22.571,4634.0,0.0,0.0,57.805,0.015,0.016,3.209,0.0,0.0,0.9,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05550830708048345
CHN,Asia,China,2020-06-27,83500.0,17.0,17.143,4634.0,0.0,0.0,57.817,0.012,0.012,3.209,0.0,0.0,0.83,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05549700598802395
CHN,Asia,China,2020-06-28,83512.0,12.0,16.571,4634.0,0.0,0.0,57.825,0.008,0.011,3.209,0.0,0.0,0.82,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055489031516428776
CHN,Asia,China,2020-06-29,83531.0,19.0,16.143,4634.0,0.0,0.0,57.838,0.013,0.011,3.209,0.0,0.0,0.84,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05547640995558535
CHN,Asia,China,2020-06-30,83534.0,3.0,14.714,4634.0,0.0,0.0,57.84,0.002,0.01,3.209,0.0,0.0,0.85,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05547441760241339
CHN,Asia,China,2020-07-01,83537.0,3.0,12.571,4634.0,0.0,0.0,57.842,0.002,0.009,3.209,0.0,0.0,0.89,,,,,,,,,,,,,1627907.0,1.127,0.0,129497.0,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05547242539234112
CHN,Asia,China,2020-07-02,83542.0,5.0,11.429,4634.0,0.0,0.0,57.846,0.003,0.008,3.209,0.0,0.0,0.88,,,,,,,,,,,,,1627907.0,1.127,0.0,142436.5,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055469105360178114
CHN,Asia,China,2020-07-03,83545.0,3.0,8.857,4634.0,0.0,0.0,57.848,0.002,0.006,3.209,0.0,0.0,0.89,,,,,,,,,,,,,1627907.0,1.127,0.0,183798.9,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05546711353162966
CHN,Asia,China,2020-07-04,83553.0,8.0,7.571,4634.0,0.0,0.0,57.854,0.006,0.005,3.209,0.0,0.0,0.94,,,,,,,,,,,,,1627907.0,1.127,0.0,215018.8,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05546180268811413
CHN,Asia,China,2020-07-05,83557.0,4.0,6.429,4634.0,0.0,0.0,57.856,0.003,0.004,3.209,0.0,0.0,1.03,,,,,,,,,,,,,1627907.0,1.127,0.0,253213.1,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055459147647713536
CHN,Asia,China,2020-07-06,83558.0,1.0,3.857,4634.0,0.0,0.0,57.857,0.001,0.003,3.209,0.0,0.0,1.15,,,,,,,,,,,,,1627907.0,1.127,0.0,422065.6,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055458483927331916
CHN,Asia,China,2020-07-07,83572.0,14.0,5.429,4634.0,0.0,0.0,57.867,0.01,0.004,3.209,0.0,0.0,1.29,,,,,,,,,,,,,1627907.0,1.127,0.0,299853.9,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05544919350978797
CHN,Asia,China,2020-07-08,83581.0,9.0,6.286,4634.0,0.0,0.0,57.873,0.006,0.004,3.209,0.0,0.0,1.38,,,,,,,,,,,,,1627907.0,1.127,0.0,258973.4,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055443222742010745
CHN,Asia,China,2020-07-09,83581.0,0.0,5.571,4634.0,0.0,0.0,57.873,0.0,0.004,3.209,0.0,0.0,1.44,,,,,,,,,,,,,1627907.0,1.127,0.0,292210.9,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055443222742010745
CHN,Asia,China,2020-07-10,83581.0,0.0,5.143,4634.0,0.0,0.0,57.873,0.0,0.004,3.209,0.0,0.0,1.47,,,,,,,,,,,,,1627907.0,1.127,0.0,316528.7,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.055443222742010745
CHN,Asia,China,2020-07-11,83594.0,13.0,5.857,4634.0,0.0,0.0,57.882,0.009,0.004,3.209,0.0,0.0,1.48,,,,,,,,,,,,,1627907.0,1.127,0.0,277942.1,tests performed,,,,,,,,,,,,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,,0.05543460056941886
